Time Elapsed (ms), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Mag X (uT), Mag Y (uT), Mag Z (uT), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
13868,0.06,8.24,4.64,-32.68,-2.02,-18.82,0.05,-0.00,-0.01

13875,0.03,8.28,4.65,-32.42,-1.99,-18.36,0.06,-0.08,-0.01

13893,0.04,8.26,4.68,-32.56,-2.37,-18.59,0.05,-0.08,-0.01

13905,0.04,8.18,4.70,-32.65,-2.40,-18.47,0.04,-0.08,-0.01

13913,0.03,8.21,4.67,-32.91,-2.02,-18.71,0.04,-0.08,-0.01

13923,0.05,8.20,4.69,-32.68,-1.20,-18.91,0.05,-0.08,-0.01

13930,0.06,8.20,4.83,-32.71,-1.55,-19.18,0.04,-0.08,-0.01

13937,0.08,8.32,4.69,-32.80,-1.87,-18.44,0.04,-0.08,-0.01

13944,-0.01,8.15,4.69,-32.51,-2.08,-18.04,0.05,-0.09,-0.01

13952,0.06,8.13,4.61,-32.07,-1.61,-18.09,0.04,-0.08,-0.01

13959,0.06,8.21,4.69,-32.30,-1.14,-18.85,0.04,-0.08,-0.01

13966,0.07,8.18,4.71,-32.33,-1.78,-18.71,0.05,-0.08,-0.01

13973,0.04,8.27,4.68,-32.36,-2.10,-18.47,0.05,-0.09,-0.01

13984,0.05,8.18,4.75,-32.27,-1.96,-18.50,0.05,-0.08,-0.01

13991,0.06,8.23,4.64,-32.86,-1.17,-18.71,0.05,-0.08,-0.01

13999,0.04,8.20,4.72,-32.68,-1.49,-18.62,0.05,-0.08,-0.01

14006,0.09,8.21,4.72,-32.51,-2.08,-18.27,0.04,-0.08,-0.01

14024,0.11,8.23,4.76,-32.07,-1.52,-17.92,0.04,-0.08,-0.01

14037,0.07,8.18,4.74,-32.83,-2.28,-18.01,0.05,-0.08,-0.01

14044,0.04,8.25,4.72,-32.68,-1.78,-18.62,0.04,-0.08,-0.01

14051,0.03,8.22,4.64,-32.56,-1.78,-18.74,0.05,-0.08,-0.01

14058,0.05,8.15,4.69,-32.71,-1.52,-18.77,0.04,-0.08,-0.01

14068,0.04,8.24,4.69,-32.94,-2.08,-18.65,0.05,-0.08,-0.01

14075,0.04,8.25,4.69,-32.59,-1.78,-17.95,0.04,-0.08,-0.01

14083,0.11,8.28,4.69,-32.48,-1.64,-18.47,0.05,-0.08,-0.01

14090,0.01,8.18,4.69,-32.62,-1.20,-18.30,0.05,-0.08,-0.01

14097,0.01,8.26,4.64,-33.24,-1.84,-18.91,0.04,-0.08,-0.01

14104,0.01,8.19,4.73,-32.71,-2.19,-18.39,0.05,-0.08,-0.01

14111,0.06,8.15,4.76,-32.94,-1.93,-17.86,0.05,-0.08,-0.01

14118,0.06,8.19,4.72,-32.86,-1.55,-18.65,0.04,-0.08,-0.01

14129,0.09,8.25,4.68,-32.86,-1.96,-18.09,0.04,-0.08,-0.01

14136,0.03,8.22,4.67,-32.94,-2.28,-18.27,0.05,-0.08,-0.01

14154,0.03,8.26,4.76,-33.21,-2.28,-17.89,0.05,-0.08,-0.01

14167,0.03,8.15,4.62,-32.83,-2.57,-18.15,0.05,-0.08,-0.01

14174,0.03,8.18,4.72,-32.89,-2.16,-17.86,0.04,-0.08,-0.01

14181,0.04,8.28,4.67,-32.68,-2.16,-18.71,0.05,-0.08,-0.01

14188,0.04,8.18,4.67,-33.06,-2.02,-18.85,0.05,-0.08,-0.01

14195,-1.80,8.10,4.58,-33.09,-1.75,-18.33,0.04,-0.08,-0.01

14202,0.05,8.23,4.72,-32.56,-2.05,-17.92,0.04,-0.08,-0.01

14213,0.04,8.17,4.68,-32.51,-1.78,-18.36,0.04,-0.08,-0.01

14220,0.06,8.28,4.69,-32.80,-1.75,-18.42,0.04,-0.08,-0.01

14227,0.04,8.24,4.65,-32.74,-1.93,-18.36,0.04,-0.08,-0.01

14234,0.04,8.30,4.72,-33.12,-1.87,-18.24,0.04,-0.08,-0.01

14241,0.04,8.19,4.67,-32.91,-1.81,-18.33,0.04,-0.08,-0.01

14249,0.04,8.27,4.77,-33.18,-1.40,-18.62,0.04,-0.08,-0.01

14256,0.03,8.23,4.72,-33.12,-1.67,-18.01,0.05,-0.09,-0.01

14263,0.05,8.21,4.62,-33.03,-1.55,-17.95,0.04,-0.08,-0.01

14284,0.04,8.21,4.72,-33.21,-1.87,-18.47,0.05,-0.08,-0.01

14294,0.05,8.26,4.74,-32.94,-1.84,-17.86,0.05,-0.08,-0.01

14301,0.04,8.19,4.65,-32.77,-2.19,-17.95,0.05,-0.08,-0.01

14308,0.10,8.24,4.69,-32.86,-2.08,-18.24,0.05,-0.08,-0.01

14315,0.01,8.19,4.76,-32.80,-2.10,-17.74,0.05,-0.08,-0.01

14322,0.02,8.25,4.66,-32.91,-1.46,-17.63,0.05,-0.08,-0.01

14329,0.05,8.24,4.74,-33.12,-2.13,-17.80,0.05,-0.08,-0.01

14337,0.04,8.13,4.72,-32.71,-1.67,-17.04,0.05,-0.08,-0.01

14344,0.04,8.22,4.67,-33.03,-1.90,-18.15,0.05,-0.08,-0.01

14354,0.04,8.18,4.76,-32.71,-1.96,-18.04,0.04,-0.08,-0.01

14361,0.07,8.19,4.63,-32.59,-1.58,-17.39,0.04,-0.08,-0.01

14368,0.14,8.18,4.74,-32.48,-1.61,-18.27,0.04,-0.08,-0.01

14375,0.06,8.23,4.71,-32.59,-1.26,-17.92,0.04,-0.07,-0.01

14383,0.04,8.18,4.69,-33.06,-1.49,-17.95,0.04,-0.08,-0.01

14390,0.08,8.30,4.67,-32.56,-1.81,-17.89,0.04,-0.09,-0.01

14408,0.06,8.18,4.81,-33.03,-2.10,-16.84,0.05,-0.09,-0.01

14421,0.05,8.17,4.69,-33.15,-2.51,-18.36,0.04,-0.08,-0.01

14431,0.04,8.20,4.67,-32.97,-1.61,-17.45,0.05,-0.08,-0.01

14438,0.01,8.31,4.69,-32.53,-1.81,-17.80,0.05,-0.08,-0.01

14445,0.05,8.13,4.65,-32.51,-1.37,-17.48,0.05,-0.08,-0.01

14452,0.03,8.18,4.72,-32.59,-2.08,-17.68,0.05,-0.08,-0.01

14459,0.04,8.23,4.69,-32.62,-2.02,-17.77,0.05,-0.08,-0.01

14467,0.03,8.24,4.73,-32.80,-1.87,-17.98,0.05,-0.08,-0.01

14473,0.06,8.23,4.72,-32.83,-1.96,-18.12,0.05,-0.08,-0.01

14480,0.05,8.17,4.76,-33.03,-1.67,-18.62,0.05,-0.08,-0.01

14487,0.03,8.18,4.72,-32.53,-1.84,-18.24,0.05,-0.08,-0.01

14498,0.07,8.21,4.80,-32.59,-1.78,-17.39,0.05,-0.08,-0.01

14506,0.03,8.24,4.77,-33.00,-1.84,-18.04,0.05,-0.08,-0.01

14513,0.03,8.22,4.67,-33.00,-1.49,-18.53,0.04,-0.08,-0.01

14520,0.02,8.21,4.69,-32.89,-1.70,-18.18,0.04,-0.08,-0.01

14538,0.06,8.20,4.67,-33.06,-1.84,-18.01,0.04,-0.08,-0.01

14551,0.04,8.29,4.69,-33.09,-2.19,-17.74,0.04,-0.00,-0.01

14558,0.04,8.18,4.67,-32.89,-2.37,-18.36,0.04,-0.08,-0.01

14565,0.05,8.20,4.64,-32.80,-1.96,-17.45,0.04,-0.08,-0.01

14575,0.03,8.18,4.74,-33.24,-2.13,-17.86,0.05,-0.08,-0.01

14582,0.04,8.21,4.70,-33.09,-1.90,-18.50,0.05,-0.08,-0.01

14590,0.02,8.17,4.66,-33.18,-2.43,-17.42,0.05,-0.08,-0.01

14597,0.05,8.30,4.63,-32.59,-1.87,-17.83,0.06,-0.08,-0.01

14604,0.07,8.17,4.71,-33.15,-1.84,-18.18,0.05,-0.08,-0.01

14611,0.02,8.20,4.74,-33.00,-1.84,-18.71,0.05,-0.08,-0.01

14618,0.06,8.20,4.66,-33.03,-2.31,-18.27,0.05,-0.08,-0.01

14624,0.07,8.23,4.60,-32.74,-1.96,-17.63,0.05,-0.08,-0.01

14631,0.09,8.22,4.67,-32.77,-1.72,-17.77,0.05,-0.08,-0.01

14643,0.06,8.19,4.63,-33.18,-1.87,-18.39,0.05,-0.08,-0.01

14650,0.05,8.22,4.74,-32.74,-2.19,-18.12,0.05,-0.08,-0.01

14668,0.06,8.13,4.79,-32.89,-2.34,-18.85,0.04,-0.08,-0.01

14681,0.03,8.16,4.71,-33.06,-1.99,-18.30,0.04,-0.08,-0.01

14688,0.06,8.21,4.82,-32.89,-1.87,-18.42,0.04,-0.08,-0.01

14695,0.04,8.15,4.72,-32.77,-1.72,-18.21,0.04,-0.08,-0.01

14702,0.04,8.16,4.65,-32.97,-1.55,-18.65,0.04,-0.08,-0.02

14709,0.05,8.23,4.66,-32.83,-1.55,-18.88,0.04,-0.09,-0.01

14720,0.06,8.19,4.65,-32.59,-2.31,-18.18,0.04,-0.08,-0.01

14727,0.11,8.25,4.57,-32.62,-2.05,-18.42,0.04,-0.08,-0.01

14734,0.04,8.24,4.66,-32.51,-2.19,-18.50,0.04,-0.08,-0.01

14741,0.03,8.29,4.68,-32.68,-1.90,-18.97,0.05,-0.08,-0.02

14748,0.06,8.29,4.62,-32.39,-2.08,-18.88,0.05,-0.09,-0.01

14755,0.05,8.23,4.74,-32.62,-1.96,-18.06,0.05,-0.09,-0.01

14763,0.05,8.18,4.73,-32.86,-1.29,-17.92,0.05,-0.08,-0.02

14770,0.01,8.21,4.76,-32.51,-1.81,-18.80,0.05,-0.08,-0.01

14777,0.02,8.24,4.70,-32.71,-1.87,-18.15,0.05,-0.09,-0.01

14808,0.02,8.22,4.67,-32.74,-2.02,-17.89,0.05,-0.08,-0.01

14820,0.05,8.19,4.74,-32.91,-2.34,-17.95,0.04,-0.08,-0.01

14827,0.04,8.18,4.74,-32.71,-2.16,-18.30,0.04,-0.09,-0.01

14834,0.03,8.19,4.72,-32.91,-1.64,-18.15,0.04,-0.08,-0.01

14841,0.05,8.29,4.72,-33.18,-2.02,-17.68,0.04,-0.08,-0.01

14849,0.06,8.20,4.70,-33.00,-2.37,-17.63,0.04,-0.00,-0.01

14856,0.01,8.18,4.76,-32.56,-2.25,-18.21,0.04,-0.08,-0.01

14863,0.04,8.28,4.72,-32.33,-2.22,-18.15,0.04,-0.08,-0.01

14869,0.04,8.16,4.74,-32.74,-2.40,-18.77,0.04,-0.08,-0.01

14879,0.08,8.26,4.63,-32.42,-2.08,-17.71,0.04,-0.08,-0.01

14886,0.05,8.20,4.71,-32.36,-1.58,-17.92,0.04,-0.08,-0.01

14894,0.04,8.20,4.68,-32.62,-1.75,-18.24,0.04,-0.08,-0.01

14901,0.03,8.18,4.66,-32.33,-2.08,-18.06,0.04,-0.08,-0.01

14908,0.06,8.18,4.69,-32.15,-2.86,-18.18,0.05,-0.08,-0.01

14915,0.05,8.31,4.66,-32.36,-2.66,-17.68,0.05,-0.08,-0.02

14934,0.10,8.24,4.74,-32.91,-2.34,-18.04,0.05,-0.08,-0.01

14946,0.06,8.16,4.64,-33.53,-2.98,-17.71,0.05,-0.08,-0.01

14956,0.05,8.20,4.67,-32.94,-2.75,-18.33,0.05,-0.08,-0.01

14963,0.06,8.23,4.72,-32.74,-2.57,-18.18,0.04,-0.08,-0.01

14970,0.04,8.20,4.74,-33.03,-2.95,-18.01,0.05,-0.08,-0.01

14978,0.03,8.20,4.77,-32.68,-2.51,-17.57,0.04,-0.08,-0.01

14985,0.03,8.23,4.67,-33.00,-2.16,-18.15,0.04,-0.08,-0.01

14992,0.05,8.15,4.72,-32.91,-2.63,-18.18,0.04,-0.08,-0.01

14999,0.04,8.25,4.74,-33.03,-2.34,-18.42,0.04,-0.08,-0.01

15006,0.05,8.15,4.70,-32.86,-2.34,-18.01,0.04,-0.07,-0.01

15013,0.08,8.23,4.65,-33.21,-2.02,-18.06,0.04,-0.08,-0.01

15025,0.06,8.20,4.75,-32.74,-2.13,-18.47,0.04,-0.08,-0.01

15032,0.06,8.28,4.69,-33.41,-2.22,-18.39,0.04,-0.08,-0.01

15039,-0.01,8.23,4.74,-32.83,-2.69,-17.86,0.04,-0.08,-0.01

15046,0.03,8.15,4.68,-32.56,-2.57,-18.47,0.04,-0.08,-0.01

15065,0.04,8.28,4.67,-33.27,-1.96,-18.44,0.05,-0.08,-0.01

15077,0.01,8.20,4.67,-33.12,-2.78,-17.86,0.05,-0.08,-0.01

15084,0.05,8.25,4.73,-32.83,-2.57,-19.18,0.05,-0.09,-0.01

15091,0.02,8.13,4.73,-32.97,-2.48,-18.65,0.05,-0.08,-0.01

15102,0.03,8.11,4.70,-32.89,-2.40,-18.88,0.05,-0.08,-0.01

15109,0.04,8.25,4.69,-32.56,-2.28,-18.24,0.05,-0.08,-0.01

15116,0.10,8.22,4.82,-32.68,-2.28,-18.27,0.05,-0.08,-0.01

15123,0.09,8.13,4.76,-32.74,-2.37,-18.65,0.05,-0.08,-0.01

15130,0.04,8.20,4.74,-32.74,-2.08,-18.33,0.05,-0.08,-0.01

15136,0.04,8.19,4.69,-32.97,-2.48,-18.21,0.05,-0.08,-0.01

15143,0.06,8.23,4.71,-32.91,-1.81,-17.98,0.04,-0.08,-0.01

15151,-0.03,8.23,4.77,-33.06,-2.46,-18.71,0.04,-0.08,-0.01

15158,0.02,8.18,4.69,-32.77,-2.02,-18.50,0.04,-0.09,-0.01

15169,0.01,8.23,4.64,-32.74,-2.66,-18.06,0.04,-0.08,-0.01

15176,0.06,8.17,4.78,-32.71,-1.99,-18.04,0.04,-0.08,-0.01

15195,0.05,8.20,4.74,-32.89,-2.66,-18.09,0.04,-0.08,-0.01

15207,0.06,8.17,4.66,-32.71,-2.48,-18.44,0.04,-0.08,-0.01

15214,0.04,8.17,4.72,-32.51,-2.43,-18.88,0.05,-0.08,-0.02

15221,0.03,8.31,4.66,-32.83,-2.19,-18.27,0.05,-0.08,-0.01

15228,0.04,8.26,4.62,-32.91,-2.57,-18.47,0.05,-0.08,-0.01

15236,0.05,8.19,4.71,-32.71,-2.46,-18.62,0.05,-0.08,-0.01

15246,0.02,8.26,4.67,-32.89,-1.84,-18.50,0.05,-0.08,-0.01

15253,0.11,8.17,4.69,-32.77,-2.16,-19.12,0.05,-0.08,-0.01

15260,0.00,8.22,4.69,-32.71,-2.40,-18.39,0.05,-0.09,-0.01

15267,0.04,8.22,4.75,-32.42,-2.60,-19.03,0.05,-0.08,-0.01

15275,0.03,8.23,4.72,-32.07,-2.46,-18.77,0.05,-0.07,-0.01

15282,0.02,8.28,4.70,-32.65,-1.75,-19.23,0.05,-0.08,-0.01

15289,0.03,8.20,4.74,-32.89,-2.16,-18.36,0.05,-0.08,-0.01

15296,0.02,8.18,4.74,-32.97,-2.16,-18.12,0.05,-0.08,-0.01

15302,0.04,8.21,4.74,-32.62,-2.40,-18.47,0.04,-0.08,-0.01

15325,0.04,8.23,4.70,-32.86,-2.63,-18.33,0.04,-0.08,-0.01

15334,0.02,8.25,4.68,-32.36,-2.69,-18.33,0.04,-0.08,-0.01

15341,0.04,8.23,4.74,-32.68,-2.16,-19.32,0.04,-0.08,-0.01

15348,0.04,8.20,4.74,-32.97,-2.08,-19.00,0.04,-0.08,-0.01

15355,0.09,8.22,4.76,-32.56,-2.57,-18.21,0.05,-0.08,-0.01

15363,0.06,8.20,4.69,-33.00,-2.10,-18.27,0.05,-0.08,-0.01

15370,0.06,8.20,4.69,-33.15,-2.05,-18.27,0.04,-0.08,-0.01

15377,0.07,8.23,4.67,-33.03,-2.16,-18.44,0.05,-0.08,-0.01

15387,0.09,8.23,4.66,-32.86,-2.22,-17.86,0.05,-0.08,-0.01

15394,0.04,8.22,4.69,-32.59,-2.02,-18.06,0.05,-0.08,-0.01

15402,0.03,8.18,4.70,-32.89,-1.43,-18.33,0.05,-0.08,-0.01

15409,0.02,8.21,4.77,-32.74,-2.08,-18.71,0.05,-0.08,-0.01

15415,0.04,8.20,4.78,-32.91,-2.13,-18.77,0.05,-0.08,-0.01

15422,0.06,8.15,4.66,-33.00,-2.51,-18.56,0.05,-0.08,-0.01

15429,0.04,8.13,4.66,-33.06,-1.87,-18.42,0.05,-0.08,-0.01

15448,0.06,8.20,4.77,-32.80,-1.90,-18.80,0.05,-0.08,-0.01

15460,0.04,8.20,4.67,-32.97,-2.22,-17.80,0.05,-0.08,-0.01

15470,0.04,8.27,4.72,-33.03,-2.31,-19.18,0.04,-0.08,-0.01

15477,0.04,8.18,4.68,-32.83,-1.90,-18.94,0.04,-0.08,-0.01

15484,0.03,8.14,4.67,-32.27,-2.25,-18.42,0.04,-0.08,-0.01

15492,0.03,8.18,4.71,-32.24,-2.02,-18.65,0.04,-0.08,-0.01

15499,0.06,8.22,4.69,-32.68,-2.05,-18.71,0.04,-0.08,-0.01

15506,0.05,8.18,4.79,-32.86,-1.84,-18.77,0.04,-0.08,-0.01

15513,0.07,8.16,4.66,-32.48,-2.05,-18.62,0.05,-0.08,-0.02

15520,0.04,8.29,4.68,-32.59,-1.58,-18.62,0.04,-0.08,-0.01

15532,0.03,8.21,4.65,-32.53,-1.49,-18.71,0.04,-0.08,-0.01

15539,0.09,8.18,4.64,-33.00,-2.22,-18.27,0.05,-0.08,-0.01

15545,0.04,8.23,4.67,-32.97,-1.81,-17.80,0.05,-0.08,-0.01

15552,0.05,8.27,4.73,-33.03,-1.75,-17.98,0.05,-0.08,-0.01

15559,0.04,8.22,4.74,-33.29,-1.67,-18.09,0.05,-0.08,-0.01

15578,0.03,8.20,4.68,-32.53,-1.75,-18.24,0.05,-0.08,-0.01

15591,0.05,8.18,4.69,-32.33,-1.40,-18.39,0.04,-0.08,-0.01

15597,0.03,8.18,4.68,-32.83,-1.84,-18.62,0.04,-0.08,-0.01

15604,0.05,8.21,4.72,-32.71,-2.22,-18.74,0.04,-0.08,-0.01

15616,0.09,8.15,4.75,-32.89,-1.99,-18.33,0.04,-0.08,-0.01

15622,0.02,8.19,4.69,-32.59,-1.40,-18.30,0.04,-0.08,-0.01

15629,0.08,8.23,4.68,-32.45,-1.40,-18.27,0.04,-0.08,-0.01

15636,0.04,8.18,4.77,-32.74,-1.75,-18.33,0.05,-0.08,-0.01

15643,0.05,8.15,4.70,-32.83,-1.99,-17.68,0.04,-0.08,-0.01

15650,0.06,8.27,4.73,-32.56,-1.64,-17.66,0.04,-0.08,-0.01

15658,0.04,8.25,4.67,-32.86,-2.16,-18.12,0.04,-0.09,-0.01

15665,0.09,8.19,4.68,-32.74,-1.67,-18.27,0.05,-0.08,-0.01

15676,0.04,8.26,4.72,-32.65,-2.31,-17.48,0.04,-0.08,-0.01

15683,0.05,8.25,4.71,-32.59,-1.78,-17.83,0.05,-0.09,-0.01

15690,0.06,8.15,4.69,-32.45,-2.02,-17.74,0.04,-0.08,-0.01

15709,0.05,8.15,4.70,-32.77,-2.69,-17.89,0.05,-0.08,-0.01

15721,0.04,8.22,4.80,-32.42,-2.22,-18.21,0.04,-0.09,-0.01

15728,0.05,8.23,4.76,-32.07,-1.93,-18.27,0.05,-0.08,-0.01

15735,0.04,8.20,4.74,-32.48,-2.19,-19.09,0.05,-0.09,-0.01

15743,0.03,8.26,4.72,-32.59,-2.54,-19.06,0.05,-0.08,-0.01

15750,0.06,8.26,4.73,-32.80,-1.84,-18.06,0.04,-0.08,-0.01

15760,0.03,8.21,4.77,-32.51,-1.84,-19.00,0.05,-0.08,-0.01

15767,0.04,8.20,4.71,-32.36,-2.46,-18.59,0.05,-0.08,-0.01

15774,0.08,8.23,4.73,-31.95,-2.16,-18.04,0.05,-0.08,-0.01

15781,0.07,8.16,4.76,-32.36,-1.70,-18.15,0.04,-0.08,-0.01

15789,0.06,8.19,4.66,-32.45,-1.58,-18.68,0.04,-0.08,-0.01

15796,0.04,8.15,4.76,-32.65,-2.05,-18.47,0.04,-0.08,-0.01

15802,0.05,8.13,4.68,-32.65,-2.40,-18.71,0.04,-0.08,-0.01

15809,0.02,8.16,4.71,-32.45,-2.60,-17.66,0.04,-0.08,-0.01

15820,0.03,8.22,4.69,-32.53,-1.75,-19.00,0.04,-0.08,-0.01

15839,0.04,8.23,4.65,-32.68,-1.84,-18.06,0.05,-0.08,-0.01

15851,0.04,8.14,4.67,-32.65,-1.64,-18.44,0.04,-0.08,-0.01

15858,0.05,8.16,4.62,-32.83,-2.28,-17.92,0.04,-0.08,-0.01

15865,0.06,8.22,4.64,-32.86,-2.75,-18.24,0.05,-0.09,-0.01

15873,0.06,8.22,4.64,-32.33,-2.92,-18.50,0.05,-0.08,-0.01

15880,0.03,8.16,4.75,-32.48,-2.16,-18.30,0.05,-0.08,-0.01

15887,0.03,8.22,4.66,-32.24,-2.02,-18.91,0.05,-0.08,-0.01

15894,0.04,8.19,4.72,-32.80,-2.16,-18.65,0.05,-0.08,-0.01

15904,0.06,8.18,4.66,-32.65,-1.84,-17.86,0.05,-0.08,-0.01

15911,0.09,8.24,4.69,-33.03,-1.84,-18.53,0.04,-0.08,-0.01

15919,0.01,8.11,4.64,-32.62,-1.58,-18.15,0.04,-0.08,-0.01

15926,0.03,8.24,4.72,-32.56,-1.87,-18.53,0.05,-0.08,-0.01

15933,0.08,8.13,4.66,-32.39,-1.78,-18.12,0.05,-0.08,-0.01

15940,0.09,8.24,4.77,-32.42,-2.57,-17.77,0.04,-0.08,-0.01

15947,0.02,8.15,4.76,-32.30,-2.16,-18.30,0.05,-0.08,-0.01

15966,0.03,8.26,4.64,-32.21,-1.93,-17.86,0.04,-0.09,-0.01

15978,0.09,8.25,4.73,-32.56,-2.22,-18.15,0.04,-0.08,-0.01

15988,0.04,8.20,4.73,-32.91,-2.08,-18.30,0.05,-0.08,-0.01

15995,0.02,8.24,4.74,-32.59,-2.13,-17.89,0.04,-0.08,-0.01

16003,0.04,8.27,4.71,-32.45,-2.10,-18.44,0.04,-0.08,-0.01

16010,0.06,8.24,4.65,-32.68,-2.16,-18.53,0.04,-0.08,-0.01

16016,0.04,8.22,4.70,-32.53,-1.75,-18.91,0.04,-0.08,-0.01

16023,0.06,8.31,4.63,-33.12,-2.66,-17.86,0.04,-0.08,-0.01

16030,0.02,8.25,4.66,-32.77,-2.43,-18.15,0.05,-0.08,-0.01

16037,0.04,8.22,4.78,-32.97,-1.72,-18.74,0.05,-0.08,-0.01

16049,0.05,8.20,4.78,-32.91,-2.10,-18.33,0.05,-0.08,-0.01

16056,0.05,8.19,4.81,-32.74,-1.78,-18.42,0.05,-0.08,-0.01

16063,0.08,8.20,4.71,-32.65,-1.75,-18.04,0.04,-0.08,-0.01

16070,0.04,8.10,4.72,-32.42,-1.96,-18.59,0.04,-0.08,-0.01

16077,0.04,8.14,4.74,-32.62,-2.22,-18.33,0.05,-0.08,-0.01

16096,0.03,8.22,4.69,-32.18,-2.16,-17.51,0.05,-0.09,-0.01

16108,0.04,8.26,4.66,-32.59,-2.22,-18.18,0.04,-0.08,-0.02

16115,0.02,8.23,4.76,-32.53,-1.90,-18.06,0.04,-0.08,-0.01

16122,0.06,8.18,4.71,-32.48,-2.54,-17.98,0.04,-0.08,-0.01

16134,0.09,8.16,4.76,-32.86,-2.25,-18.42,0.04,-0.08,-0.01

16141,0.04,8.16,4.79,-32.94,-2.57,-17.86,0.04,-0.08,-0.01

16148,0.07,8.31,4.70,-32.56,-2.13,-18.06,0.05,-0.08,-0.01

16155,0.04,8.20,4.67,-32.59,-2.51,-18.06,0.04,-0.08,-0.01

16162,0.05,8.26,4.71,-32.51,-1.84,-18.30,0.04,-0.08,-0.01

16170,0.03,8.28,4.75,-32.62,-1.78,-18.56,0.05,-0.08,-0.01

16177,0.03,8.23,4.71,-32.74,-2.34,-18.82,0.05,-0.08,-0.01

16183,0.04,8.23,4.77,-32.33,-2.63,-18.42,0.04,-0.08,-0.01

16194,0.06,8.23,4.72,-32.30,-2.34,-18.42,0.05,-0.08,-0.02

16201,0.04,8.23,4.65,-32.83,-2.16,-18.56,0.05,-0.08,-0.01

16208,0.02,8.24,4.74,-32.56,-2.22,-19.29,0.05,-0.08,-0.01

16227,0.04,8.28,4.68,-32.89,-2.48,-18.30,0.05,-0.09,-0.01

16239,0.02,8.18,4.69,-33.12,-2.46,-19.18,0.04,-0.08,-0.01

16246,0.04,8.16,4.73,-33.00,-1.96,-18.44,0.04,-0.08,-0.01

16254,0.09,8.20,4.75,-32.59,-2.40,-17.71,0.04,-0.08,-0.01

16261,0.04,8.26,4.66,-32.80,-2.02,-18.01,0.04,-0.08,-0.01

16268,0.06,8.20,4.77,-32.80,-1.64,-18.44,0.04,-0.08,-0.01

16278,0.09,8.15,4.66,-32.59,-2.22,-18.04,0.04,-0.08,-0.01

16285,0.09,8.34,4.75,-32.68,-2.34,-18.18,0.04,-0.00,-0.01

16292,0.06,8.17,4.69,-32.53,-1.96,-17.89,0.04,-0.09,-0.01

16300,0.04,8.26,4.65,-33.00,-1.78,-18.77,0.04,-0.08,-0.01

16307,0.04,8.15,4.66,-32.71,-2.02,-17.68,0.04,-0.08,-0.01

16314,0.03,8.20,4.67,-32.36,-1.72,-17.51,0.04,-0.08,-0.01

16321,0.06,8.20,4.72,-32.62,-2.46,-17.45,0.04,-0.08,-0.01

16328,0.04,8.20,4.69,-32.80,-1.87,-18.39,0.05,-0.08,-0.01

16338,0.04,8.25,4.70,-32.77,-2.13,-18.30,0.05,-0.09,-0.02

16358,0.07,8.24,4.64,-32.91,-1.75,-18.30,0.05,-0.09,-0.01

16370,0.06,8.15,4.77,-32.68,-1.99,-18.06,0.05,-0.08,-0.01

16377,0.10,8.31,4.78,-32.74,-1.96,-18.65,0.05,-0.08,-0.01

16384,0.06,8.15,4.79,-32.68,-2.25,-18.42,0.05,-0.08,-0.02

16391,0.03,8.22,4.89,-33.06,-2.05,-18.77,0.04,-0.08,-0.01

16398,0.06,8.21,4.69,-32.68,-2.13,-19.20,0.04,-0.08,-0.01

16405,0.04,8.26,4.67,-32.39,-2.66,-19.03,0.04,-0.08,-0.01

16412,0.04,8.19,4.69,-32.33,-2.31,-18.68,0.04,-0.08,-0.01

16422,0.03,8.23,4.67,-32.80,-2.72,-18.97,0.05,-0.08,-0.01

16430,0.06,8.23,4.81,-32.68,-2.16,-18.80,0.04,-0.08,-0.01

16437,0.05,8.23,4.83,-32.83,-2.31,-18.44,0.04,-0.08,-0.01

16444,0.02,8.22,4.70,-33.00,-2.13,-17.83,0.04,-0.08,-0.01

16451,0.08,8.25,4.72,-32.68,-1.37,-18.30,0.04,-0.08,-0.01

16458,0.03,8.23,4.67,-33.29,-1.43,-19.06,0.04,-0.08,-0.01

16465,0.03,8.20,4.69,-32.97,-1.55,-19.06,0.04,-0.08,-0.01

16484,0.06,8.18,4.64,-33.24,-1.37,-19.09,0.04,-0.08,-0.01

16499,0.04,8.23,4.76,-33.12,-2.37,-18.91,0.04,-0.08,-0.01

16506,0.03,8.18,4.79,-32.89,-2.16,-18.53,0.04,-0.08,-0.01

16514,0.03,8.22,4.76,-32.74,-1.84,-18.91,0.05,-0.08,-0.01

16521,0.07,8.25,4.76,-32.68,-2.08,-18.88,0.04,-0.08,-0.01

16528,0.04,8.20,4.74,-33.03,-1.78,-17.95,0.05,-0.08,-0.01

